,duration,src_bytes,dst_bytes,wrong_fragment,urgent,attack_state
82425,0,0,0,0,0,1
82426,0,8,0,0,0,1
82427,0,316,293,0,0,0
82428,0,0,0,0,0,1
82429,0,227,1374,0,0,0
82430,0,0,0,0,0,1
82431,0,317,1548,0,0,0
82432,0,0,0,0,0,1
82433,0,334,1488,0,0,0
82434,0,8,0,0,0,1
82435,0,29,0,0,0,0
82436,0,0,0,0,0,1
82437,0,0,0,0,0,1
82438,0,0,0,0,0,1
82439,1,1444,330,0,0,0
82440,0,0,0,0,0,1
82441,0,36,0,0,0,0
82442,0,273,4091,0,0,0
82443,0,0,0,0,0,1
82444,5,728,328,0,0,0
82445,3,39,121,0,0,1
82446,0,7012,0,0,0,0
82447,0,233,1380,0,0,0
82448,0,8,0,0,0,1
82449,0,0,0,0,0,1
82450,0,217,11639,0,0,0
82451,0,8,0,0,0,1
82452,0,217,468,0,0,0
82453,0,214,849,0,0,0
82454,0,335,2325,0,0,0
82455,41411,1,0,0,0,1
82456,0,1450,387,0,0,0
82457,0,30,0,0,0,0
82458,0,0,0,0,0,1
82459,0,0,0,0,0,1
82460,0,229,1610,0,0,0
82461,0,0,0,0,0,1
82462,0,0,0,0,0,1
82463,0,0,0,0,0,1
82464,0,0,0,0,0,1
82465,0,0,0,0,0,1
82466,0,213,2759,0,0,0
82467,0,8,0,0,0,1
82468,0,916,299,0,0,0
82469,0,0,0,0,0,1
82470,0,105,0,0,0,0
82471,0,0,0,0,0,1
82472,0,0,0,0,0,1
82473,0,1032,0,0,0,1
82474,0,12286,0,0,0,0
82475,0,1194,330,0,0,0
82476,0,0,0,0,0,1
82477,0,0,0,0,0,1
82478,0,0,0,0,0,1
82479,63,48,48,0,0,0
82480,0,0,0,0,0,1
82481,0,18,0,0,0,1
82482,0,348,2280,0,0,0
82483,3,2194619,0,0,0,0
82484,0,199,1102,0,0,0
82485,0,0,0,0,0,1
82486,0,0,0,0,0,1
82487,0,276,791,0,0,0
82488,0,0,0,0,0,1
82489,0,1824,334,0,0,0
82490,0,1032,0,0,0,1
82491,3,757,338,0,0,0
82492,0,0,0,0,0,1
82493,29,883,2713,0,0,0
82494,0,0,0,0,0,1
82495,0,0,0,0,0,1
82496,0,44,70,0,0,0
82497,0,0,0,0,0,1
82498,0,1032,0,0,0,1
82499,0,0,0,0,0,1
82500,0,216,617,0,0,0
82501,0,45,137,0,0,0
82502,0,238,2022,0,0,0
82503,0,0,0,0,0,1
82504,0,1032,0,0,0,1
82505,0,7162,0,0,0,0
82506,0,0,0,0,0,1
82507,0,140,4049,0,0,0
82508,0,245,1493,0,0,0
82509,0,230,752,0,0,0
82510,49,775,1151491,0,0,0
82511,0,286,5989,0,0,0
82512,0,54540,8314,0,0,1
82513,0,44,130,0,0,0
82514,0,2708,331,0,0,0
82515,0,0,0,0,0,1
82516,0,0,0,0,0,1
82517,0,1,0,0,0,1
82518,0,1032,0,0,0,1
82519,0,0,0,0,0,1
82520,0,334,0,0,0,1
82521,0,10,39,0,0,0
82522,0,0,0,0,0,1
82523,18098,1,0,0,0,1
82524,0,0,0,0,0,1
82525,0,567,0,0,0,0
82526,0,42,42,0,0,0
82527,0,303,2239,0,0,0
82528,0,0,0,0,0,1
82529,0,1,0,0,0,1
82530,0,0,0,0,0,1
82531,0,14,41,0,0,0
82532,0,233,2507,0,0,0
82533,0,233,2133,0,0,0
82534,0,329,3675,0,0,0
82535,0,336,413,0,0,0
82536,0,0,0,0,0,1
82537,0,183,8729,0,0,0
82538,0,304,336,0,0,0
82539,0,0,0,0,0,0
82540,0,0,0,0,0,1
82541,0,34,91,0,0,0
82542,0,0,0,0,0,1
82543,0,0,0,0,0,1
82544,0,59,0,0,0,0
82545,0,0,0,0,0,1
82546,0,0,0,0,0,1
82547,0,0,0,0,0,1
82548,10763,147,105,0,0,0
82549,3,789,329,0,0,0
82550,0,0,0,0,0,1
82551,0,0,0,0,0,1
82552,0,0,0,0,0,1
82553,0,0,0,0,0,1
82554,0,0,0,0,0,1
82555,0,0,0,0,0,1
82556,0,314,6211,0,0,0
82557,0,12165,0,0,0,0
82558,0,884,0,0,0,0
82559,0,288,8156,0,0,0
82560,0,0,0,0,0,1
82561,0,209,290,0,0,0
82562,2,870,337,0,0,0
82563,0,0,0,0,0,1
82564,0,29,0,0,0,0
82565,0,8,0,0,0,1
82566,0,0,0,0,0,1
82567,0,244,1952,0,0,0
82568,0,221,6542,0,0,0
82569,0,0,0,0,0,1
82570,0,0,0,0,0,1
82571,0,307,2000,0,0,0
82572,0,45,78,0,0,0
82573,0,78,0,0,0,0
82574,0,226,307,0,0,0
82575,0,10044,0,0,0,0
82576,0,0,0,0,0,1
82577,0,237,1423,0,0,0
82578,0,0,0,0,0,1
82579,0,0,0,0,0,1
82580,0,141,23466,0,0,0
82581,0,911,389,0,0,0
82582,0,217,2221,0,0,0
82583,5729,147,105,0,0,0
82584,0,46,149,0,0,0
82585,0,206,1509,0,0,0
82586,0,0,0,0,0,1
82587,18,942,335,0,0,0
82588,0,0,0,0,0,1
82589,0,0,0,0,0,1
82590,0,1032,0,0,0,1
82591,0,374,0,0,0,0
82592,0,214,1281,0,0,0
82593,0,250726,336,0,0,0
82594,0,0,0,0,0,1
82595,6795,147,105,0,0,0
82596,0,0,0,0,0,1
82597,0,0,0,0,0,1
82598,0,6932,0,0,0,0
82599,0,8,0,0,0,1
82600,1,2426,326,0,0,0
82601,0,1030,0,0,0,0
82602,0,257,771,0,0,0
82603,0,254,370,0,0,0
82604,0,0,0,0,0,1
82605,0,329,1541,0,0,0
82606,0,214,1705,0,0,0
82607,0,2941,329,0,0,0
82608,0,0,0,0,0,1
82609,0,204,1395,0,0,0
82610,0,0,0,0,0,1
82611,0,0,0,0,0,1
82612,0,254,535,0,0,0
82613,0,0,0,0,0,1
82614,13,118,7178,0,0,0
82615,0,1778,478,0,0,0
82616,12,7045,0,0,0,1
82617,0,241,11683,0,0,0
82618,0,0,0,0,0,1
82619,0,0,0,0,0,1
82620,0,0,0,0,0,1
82621,0,7,174,0,0,0
82622,0,157,1374,0,0,0
82623,0,262,21250,0,0,0
82624,0,274,1201,0,0,0
82625,0,214,347,0,0,0
82626,1,1438,325,0,0,0
82627,0,0,0,0,0,1
82628,3,766,338,0,0,0
82629,0,44,131,0,0,0
82630,0,0,0,0,0,1
82631,0,0,0,0,0,1
82632,0,0,0,0,0,1
82633,0,0,0,0,0,1
82634,0,0,0,0,0,0
82635,0,0,0,0,0,1
82636,0,22,0,0,0,0
82637,0,0,0,0,0,1
82638,0,28,0,3,0,1
82639,0,0,0,0,0,1
82640,0,12,0,0,0,0
82641,0,193,2148,0,0,0
82642,0,44,127,0,0,0
82643,0,0,0,0,0,1
82644,0,0,0,0,0,0
82645,22236,1,0,0,0,1
82646,0,248,397,0,0,0
82647,23,231,770,0,0,0
82648,0,0,0,0,0,1
82649,0,44,131,0,0,0
82650,0,8,0,0,0,1
82651,0,192,0,0,0,0
82652,0,0,0,0,0,1
82653,0,0,0,0,0,1
82654,0,8,0,0,0,1
82655,24,324,1069,0,0,0
82656,0,1,0,0,0,1
82657,0,0,0,0,0,1
82658,0,1470,0,0,0,0
82659,0,218,361,0,0,0
82660,0,0,0,0,0,0
82661,0,0,0,0,0,1
82662,0,8,0,0,0,1
82663,0,290,2782,0,0,0
82664,0,0,0,0,0,1
82665,0,315,2731,0,0,0
82666,0,267,2544,0,0,0
82667,0,1214,0,0,0,0
82668,0,214,811,0,0,0
82669,3,923,327,0,0,0
82670,0,303,216,0,0,0
82671,0,0,0,0,0,0
82672,3374,147,105,0,0,0
82673,0,0,0,0,0,1
82674,0,225,431,0,0,0
82675,0,184,3376,0,0,0
82676,0,0,0,0,0,1
82677,0,307,3731,0,0,0
82678,0,245,0,0,0,0
82679,0,0,0,0,0,1
82680,0,0,0,0,0,1
82681,0,0,0,0,0,1
82682,0,0,0,0,0,1
82683,0,310,3222,0,0,0
82684,23,249,774,0,0,0
82685,0,0,0,0,0,1
82686,0,230,693,0,0,0
82687,0,10389,0,0,0,0
82688,0,0,0,0,0,1
82689,37520,1,0,0,0,1
82690,0,0,0,0,0,1
82691,0,0,0,0,0,1
82692,2,0,4,0,0,0
82693,0,0,0,0,0,1
82694,0,0,0,0,0,1
82695,0,282,603,0,0,0
82696,0,265,2659,0,0,0
82697,0,0,0,0,0,1
82698,0,203,277,0,0,0
82699,0,206,175,0,0,0
82700,0,124,241,0,0,0
82701,27,1221,3380,0,0,0
82702,0,364,2102,0,0,0
82703,0,43,129,0,0,0
82704,0,43,133,0,0,0
82705,0,3676,0,0,0,0
82706,0,240,2043,0,0,0
82707,0,244,837,0,0,0
82708,0,0,0,0,0,1
82709,25,237,766,0,0,0
82710,0,345,1613,0,0,0
82711,0,246,3102,0,0,0
82712,0,45,111,0,0,0
82713,0,30,0,0,0,0
82714,41,550,327,0,0,0
82715,0,0,0,0,0,1
82716,0,203,0,0,0,0
82717,0,105,146,0,0,0
82718,0,28,0,3,0,1
82719,0,383,0,0,0,0
82720,0,217,14934,0,0,0
82721,0,181,8998,0,0,0
82722,4,10,35,0,0,0
82723,0,0,0,0,0,1
82724,0,0,0,0,0,0
82725,0,0,0,0,0,1
82726,0,0,0,0,0,1
82727,0,147,0,0,0,0
82728,0,269,11460,0,0,0
82729,0,1180,332,0,0,0
82730,0,297,1044,0,0,0
82731,0,0,0,0,0,1
82732,0,1406,328,0,0,0
82733,0,0,0,0,0,0
82734,0,0,0,0,0,1
82735,0,0,0,0,0,1
82736,0,0,0,0,0,1
82737,0,237,1434,0,0,0
82738,0,0,0,0,0,0
82739,0,237,617,0,0,0
82740,0,45,45,0,0,0
82741,27,705,2077,0,0,0
82742,0,44,79,0,0,0
82743,0,0,0,0,0,1
82744,0,209,8419,0,0,0
82745,0,0,0,0,0,1
82746,0,186,4841,0,0,0
82747,0,0,0,0,0,1
82748,0,323,4771,0,0,0
82749,0,0,0,0,0,1
82750,0,0,0,0,0,1
82751,0,221,313,0,0,0
82752,0,1378,387,0,0,0
82753,0,0,0,0,0,1
82754,0,0,0,0,0,1
82755,0,54540,8314,0,0,1
82756,0,216,9523,0,0,0
82757,0,44,113,0,0,0
82758,0,768,384,0,0,0
82759,0,347,654,0,0,0
82760,0,249,182,0,0,0
82761,0,312,3750,0,0,0
82762,0,322,4233,0,0,0
82763,0,222,1840,0,0,0
82764,0,228,313,0,0,0
82765,0,0,0,0,0,0
82766,0,292,13209,0,0,0
82767,18,2883,325,0,0,0
82768,0,0,0,0,0,1
82769,0,0,0,0,0,1
82770,0,324,366,0,0,0
82771,0,45,138,0,0,0
82772,0,186,520,0,0,0
82773,0,1237,335,0,0,0
82774,49,187,7751,0,0,0
82775,0,1,0,0,0,1
82776,0,43,43,0,0,0
82777,0,0,0,0,0,1
82778,0,317,596,0,0,0
82779,0,321,2431,0,0,0
82780,0,0,0,0,0,1
82781,0,28,0,3,0,1
82782,0,43,74,0,0,0
82783,0,748,0,0,0,0
82784,0,206,313,0,0,0
82785,10551,270,8081,0,0,0
82786,0,0,0,0,0,1
82787,37,1520,4152,0,0,0
82788,0,44,71,0,0,0
82789,0,0,0,0,0,1
82790,0,0,0,0,0,1
82791,0,0,0,0,0,1
82792,0,0,0,0,0,1
82793,0,308,1307,0,0,0
82794,0,0,0,0,0,1
82795,0,289,1075,0,0,0
82796,0,330,772,0,0,0
82797,5047,5133876,0,0,0,1
82798,0,0,0,0,0,1
82799,0,1480,0,1,0,1
82800,0,0,0,0,0,1
82801,0,1087,326,0,0,0
82802,41782,1,0,0,0,1
82803,0,7162,0,0,0,0
82804,0,1032,0,0,0,1
82805,0,217,492,0,0,0
82806,0,221,1600,0,0,0
82807,0,0,0,0,0,1
82808,0,105,0,0,0,0
82809,0,0,0,0,0,1
82810,0,214,8160,0,0,0
82811,0,46,133,0,0,0
82812,0,277,3097,0,0,0
82813,0,160,447,0,0,0
82814,0,42,42,0,0,0
82815,0,0,0,0,0,1
82816,0,8,0,0,0,1
82817,0,520,0,0,0,1
82818,0,42,42,0,0,0
82819,2,2194619,0,0,0,0
82820,0,230,843,0,0,0
82821,0,0,0,0,0,1
82822,0,383,0,0,0,0
82823,0,0,0,0,0,1
82824,0,0,0,0,0,1
82825,0,1480,0,1,0,1
82826,0,224,2302,0,0,0
82827,0,315,283,0,0,0
82828,2,708,332,0,0,0
82829,0,308,1380,0,0,0
82830,0,0,0,0,0,1
82831,0,0,0,0,0,1
82832,0,327,434,0,0,0
82833,0,0,0,0,0,1
82834,0,187,6731,0,0,0
82835,0,257,4474,0,0,0
82836,0,0,0,0,0,1
82837,0,0,0,0,0,1
82838,0,0,0,0,0,1
82839,0,0,0,0,0,1
82840,0,0,0,0,0,1
82841,0,221,392,0,0,0
82842,0,299,269,0,0,0
82843,0,221,965,0,0,0
82844,0,0,0,0,0,1
82845,0,303,748,0,0,0
82846,0,225,9284,0,0,0
82847,0,0,0,0,0,1
82848,0,237,1484,0,0,0
82849,0,45,73,0,0,0
82850,0,0,0,0,0,1
82851,0,192,0,0,0,0
82852,0,12,0,0,0,0
82853,0,374,0,0,0,0
82854,0,0,0,0,0,1
82855,0,1343,281,0,0,0
82856,0,0,0,0,0,1
82857,0,0,0,0,0,1
82858,1,0,0,0,0,1
82859,0,45,131,0,0,0
82860,0,8,0,0,0,1
82861,0,303,2507,0,0,0
82862,0,0,0,0,0,1
82863,0,0,0,0,0,1
82864,0,0,0,0,0,1
82865,0,43,80,0,0,0
82866,0,190,56,0,0,0
82867,0,0,0,0,0,1
82868,0,0,0,0,0,0
82869,9,44,112,0,0,0
82870,0,0,0,0,0,1
82871,0,0,0,0,0,1
82872,0,1616,334,0,0,0
82873,0,0,0,0,0,1
82874,0,95,35,0,0,0
82875,0,0,0,0,0,1
82876,0,33,0,0,0,0
82877,0,146,0,0,0,0
82878,0,331,7104,0,0,0
82879,0,302,2507,0,0,0
82880,0,0,1422,0,0,0
82881,0,45,45,0,0,0
82882,0,203,335,0,0,0
82883,0,965,0,0,0,0
82884,0,0,0,0,0,1
82885,0,319,1598,0,0,0
82886,0,0,0,0,0,1
82887,0,0,0,0,0,1
82888,0,0,0,0,0,1
82889,0,0,0,0,0,1
82890,0,0,0,0,0,1
82891,0,242,505,0,0,0
82892,0,54540,8314,0,0,1
82893,1,0,0,0,0,1
82894,0,0,0,0,0,1
82895,0,330,3841,0,0,0
82896,0,0,0,0,0,1
82897,0,0,0,0,0,1
82898,0,0,0,0,0,0
82899,0,182,0,0,0,0
82900,0,170,1267,0,0,0
82901,0,335,7902,0,0,0
82902,0,0,0,0,0,1
82903,11206,119,4950,0,0,0
82904,0,0,0,0,0,1
82905,0,0,0,0,0,1
82906,2,0,4,0,0,0
82907,0,0,0,0,0,1
82908,0,0,0,0,0,1
82909,0,241,331,0,0,0
82910,0,198,289,0,0,0
82911,0,336,1248,0,0,0
82912,0,328,301,0,0,0
82913,0,0,0,0,0,0
82914,0,0,0,0,0,1
82915,0,1375,336,0,0,0
82916,0,0,0,0,0,1
82917,0,158,2645,0,0,0
82918,0,54540,8314,0,0,1
82919,0,236,11803,0,0,0
82920,0,0,0,0,0,1
82921,0,1342,0,0,0,0
82922,0,2685,333,0,0,0
82923,0,349,310,0,0,0
82924,0,1194,327,0,0,0
82925,0,0,0,0,0,1
82926,30895,1,0,0,0,1
82927,0,0,0,0,0,1
82928,4940,146,105,0,0,0
82929,0,0,0,0,0,1
82930,0,206,704,0,0,0
82931,0,208,11541,0,0,0
82932,0,0,0,0,0,1
82933,0,0,0,0,0,1
82934,0,0,0,0,0,1
82935,0,0,0,0,0,1
82936,0,0,0,0,0,0
82937,0,202,1885,0,0,0
82938,0,0,0,0,0,1
82939,0,198,326,0,0,0
82940,0,0,0,0,0,1
82941,0,161,17183,0,0,0
82942,0,0,0,0,0,1
82943,0,289,1856,0,0,0
82944,0,8,0,0,0,1
82945,0,0,0,0,0,1
82946,53,125,9979,0,0,0
82947,0,221,2622,0,0,0
82948,0,8,0,0,0,1
82949,0,0,0,0,0,1
82950,0,44,44,0,0,0
82951,27,936,2720,0,0,0
82952,870,145,105,0,0,0
82953,0,349,3326,0,0,0
82954,0,10,39,0,0,0
82955,0,125,0,0,0,0
82956,0,0,0,0,0,1
82957,0,0,0,0,0,1
82958,0,333,261,0,0,0
82959,0,316,293,0,0,0
82960,0,241,2429,0,0,0
82961,0,221,1026,0,0,0
82962,0,0,0,0,0,1
82963,0,182,0,0,0,0
82964,20963,1,0,0,0,1
82965,0,8,0,0,0,1
82966,0,8,0,0,0,1
82967,0,336,809,0,0,0
82968,0,0,0,0,0,1
82969,0,46,133,0,0,0
82970,0,0,0,0,0,1
82971,0,300,581,0,0,0
82972,0,0,0,0,0,1
82973,0,243,2787,0,0,0
82974,0,516,4,0,0,0
82975,0,46,132,0,0,0
82976,0,33,88,0,0,0
82977,0,0,0,0,0,1
82978,11,1161,281,0,0,0
82979,0,0,0,0,0,1
82980,0,43,71,0,0,0
82981,0,0,0,0,0,1
82982,0,45,111,0,0,0
82983,0,0,0,0,0,1
82984,0,197,14468,0,0,0
82985,0,8,0,0,0,1
82986,0,0,0,0,0,1
82987,0,0,0,0,0,0
82988,0,0,0,0,0,1
82989,0,1363,0,0,0,0
82990,0,0,0,0,0,1
82991,0,2249,327,0,0,0
82992,0,105,147,0,0,0
82993,0,0,0,0,0,1
82994,0,1165,325,0,0,0
82995,0,8,0,0,0,1
82996,21,240,773,0,0,0
82997,0,46,119,0,0,0
82998,11204,6198,12045,0,0,0
82999,0,0,0,0,0,1
83000,0,0,0,0,0,1
83001,0,0,0,0,0,1
83002,0,0,0,0,0,1
83003,0,164,21900,0,0,0
83004,0,331,1721,0,0,0
83005,0,7012,0,0,0,0
83006,0,3746,0,0,0,0
83007,0,1708,329,0,0,0
83008,0,43,126,0,0,0
83009,0,0,0,0,0,1
83010,0,668,327,0,0,0
83011,0,105,145,0,0,0
83012,0,0,0,0,0,1
83013,0,0,0,0,0,0
83014,10438,166,58612,0,0,0
83015,0,0,0,0,0,1
83016,0,0,0,0,0,1
83017,0,0,0,0,0,1
83018,0,0,0,0,0,1
83019,0,0,0,0,0,1
83020,0,0,0,0,0,1
83021,0,46,134,0,0,0
83022,0,306,405,0,0,0
83023,0,310,1828,0,0,0
83024,0,30,0,0,0,0
83025,0,0,0,0,0,1
83026,0,335,334,0,0,0
83027,0,0,0,0,0,1
83028,0,0,0,0,0,1
83029,0,0,0,0,0,1
83030,0,8,0,0,0,1
83031,0,520,0,0,0,1
83032,0,74,17,0,0,0
83033,0,45,138,0,0,0
83034,0,312,3758,0,0,0
83035,0,0,0,0,0,1
83036,0,300,1004,0,0,0
83037,0,220,3753,0,0,0
83038,0,0,0,0,0,1
83039,0,5319,0,0,0,0
83040,0,276,0,0,0,0
83041,0,219,9617,0,0,0
83042,0,205,1067,0,0,0
83043,0,0,0,0,0,0
83044,0,0,0,0,0,1
83045,0,279,3101,0,0,0
83046,0,20,0,0,0,1
83047,0,0,0,0,0,1
83048,0,215,0,0,0,1
83049,0,0,0,0,0,1
83050,0,286,263,0,0,0
83051,0,1,0,0,0,1
83052,0,230,1765,0,0,0
83053,0,304,1985,0,0,0
83054,0,202,385,0,0,0
83055,0,223,1046,0,0,0
83056,0,0,0,0,0,1
83057,0,0,0,0,0,1
83058,0,325,835,0,0,0
83059,0,105,0,0,0,0
83060,0,221,1739,0,0,0
83061,0,282,8222,0,0,0
83062,0,43,145,0,0,0
83063,0,42,135,0,0,0
83064,0,206,471,0,0,0
83065,0,289,1492,0,0,0
83066,0,768,0,0,0,0
83067,0,0,0,0,0,1
83068,0,281,417,0,0,0
83069,0,0,0,0,0,1
83070,0,567,0,0,0,0
83071,0,270,3889,0,0,0
83072,0,0,0,0,0,1
83073,0,0,0,0,0,1
83074,0,1032,0,0,0,1
83075,0,305,364,0,0,0
83076,0,322,2015,0,0,0
83077,2,2194619,0,0,0,0
83078,0,43,0,0,0,0
83079,0,0,0,0,0,1
83080,0,0,0,0,0,1
83081,0,0,0,0,0,1
83082,0,44,127,0,0,0
83083,0,309,759,0,0,0
83084,0,303,316,0,0,0
83085,0,336,8244,0,0,0
83086,2,1201,2447,0,0,1
83087,0,0,0,0,0,1
83088,0,0,0,0,0,1
83089,0,202,2435,0,0,0
83090,0,8,0,0,0,1
83091,0,0,0,0,0,1
83092,0,207,306,0,0,0
83093,0,207,0,0,0,1
83094,0,288,511,0,0,0
83095,0,636,332,0,0,0
83096,0,0,0,0,0,1
83097,0,345,2090,0,0,0
83098,0,0,0,0,0,1
83099,0,300,1037,0,0,0
83100,0,173,4306,0,0,0
83101,0,28,0,3,0,1
83102,4,1018,335,0,0,0
83103,0,0,0,0,0,1
83104,0,278,376,0,0,0
83105,0,0,0,0,0,1
83106,0,220,3432,0,0,0
83107,0,222,8502,0,0,0
83108,0,321,581,0,0,0
83109,0,0,0,0,0,1
83110,0,8,0,0,0,1
83111,0,218,1211,0,0,0
83112,0,0,0,0,0,1
83113,0,0,0,0,0,1
83114,0,298,1075,0,0,0
83115,0,312,3368,0,0,0
83116,0,352,337,0,0,0
83117,0,0,0,0,0,1
83118,0,763,284,0,0,0
83119,0,1032,0,0,0,1
83120,0,245,250,0,0,0
83121,0,223,418,0,0,0
83122,0,0,0,0,0,1
83123,0,0,0,0,0,1
83124,6298,147,105,0,0,0
83125,0,299,392,0,0,0
83126,0,243,25728,0,0,0
83127,0,291,302,0,0,0
83128,0,361,10279,0,0,0
83129,0,0,0,0,0,0
83130,0,248,1072,0,0,0
83131,0,0,0,0,0,1
83132,0,8,0,0,0,1
83133,0,0,0,0,0,1
83134,0,0,0,0,0,1
83135,0,230,3404,0,0,0
83136,0,46,133,0,0,0
83137,1,1981,327,0,0,0
83138,0,0,0,0,0,1
83139,0,0,0,0,0,0
83140,0,0,0,0,0,1
83141,0,0,0,0,0,1
83142,0,233,370,0,0,0
83143,1,924,332,0,0,0
83144,0,8,0,0,0,1
83145,0,0,0,0,0,1
83146,0,105,0,0,0,0
83147,0,8,0,0,0,1
83148,0,0,0,0,0,1
83149,0,28,0,3,0,1
83150,0,46,134,0,0,0
83151,0,0,0,0,0,1
83152,0,0,0,0,0,1
83153,0,0,0,0,0,1
83154,0,54540,8314,0,0,1
83155,0,225,1384,0,0,0
83156,6,42,42,0,0,0
83157,0,0,0,0,0,1
83158,0,0,0,0,0,0
83159,0,105,146,0,0,0
83160,0,0,0,0,0,1
83161,0,8325,0,0,0,0
83162,0,243,389,0,0,0
83163,0,288,4061,0,0,0
83164,0,0,0,0,0,1
83165,0,234,3222,0,0,0
83166,0,0,0,0,0,0
83167,0,0,0,0,0,1
83168,0,28,0,3,0,1
83169,0,0,0,0,0,1
83170,0,1,0,0,0,1
83171,0,1696,808,0,0,0
83172,0,0,0,0,0,1
83173,0,44,110,0,0,0
83174,0,285,1479,0,0,0
83175,0,241,5840,0,0,0
83176,0,290,28271,0,0,0
83177,0,0,0,0,0,1
83178,0,281,1660,0,0,0
83179,0,11,0,0,0,0
83180,0,35,130,0,0,0
83181,0,238,441,0,0,0
83182,0,328,2343,0,0,0
83183,0,0,0,0,0,1
83184,0,290,6291,0,0,0
83185,0,0,0,0,0,1
83186,0,240,8185,0,0,0
83187,0,0,0,0,0,1
83188,0,0,0,0,0,1
83189,5,999,332,0,0,0
83190,0,374,1520,0,0,0
83191,0,189,1613,0,0,0
83192,0,0,0,0,0,1
83193,0,327,2402,0,0,0
83194,0,242,1953,0,0,0
83195,0,45,131,0,0,0
83196,0,28,0,3,0,1
83197,2726,147,105,0,0,0
83198,0,0,0,0,0,1
83199,0,0,0,0,0,0
83200,0,0,0,0,0,1
83201,94,230,27078,0,0,0
83202,0,0,0,0,0,1
83203,0,210,181,0,0,0
83204,0,520,0,0,0,1
83205,0,0,0,0,0,1
83206,0,289,2217,0,0,0
83207,0,199,1286,0,0,0
83208,0,212,28541,0,0,0
83209,0,18,0,0,0,1
83210,0,45,131,0,0,0
83211,0,0,0,0,0,1
83212,0,0,0,0,0,0
83213,0,44,44,0,0,0
83214,0,309,284,0,0,0
83215,26,282,903,0,0,0
83216,0,223,358,0,0,0
83217,0,308,1159,0,0,0
83218,0,319,9195,0,0,0
83219,0,37,86,0,0,0
83220,0,0,0,0,0,1
83221,0,8,0,0,0,1
83222,0,0,0,0,0,1
83223,0,0,0,0,0,1
83224,0,1230,493,0,0,0
83225,0,0,0,0,0,1
83226,0,0,0,0,0,1
83227,0,361,240,0,0,0
83228,0,0,0,0,0,1
83229,0,0,0,0,0,1
83230,0,960,0,0,0,0
83231,0,0,0,0,0,1
83232,0,181,0,0,0,0
83233,0,919,14772,0,0,0
83234,0,0,0,0,0,1
83235,0,257,8708,0,0,0
83236,0,247,2073,0,0,0
83237,0,189,965,0,0,0
83238,202,459,7933,0,0,0
83239,0,220,655,0,0,0
83240,0,0,0,0,0,0
83241,2,2194619,0,0,0,0
83242,0,0,0,0,0,1
83243,0,12,0,0,0,0
83244,0,8173,0,0,0,0
83245,0,0,0,0,0,1
83246,0,0,0,0,0,1
83247,0,251,1007,0,0,0
83248,0,0,0,0,0,1
83249,0,0,0,0,0,1
83250,0,190,622,0,0,0
83251,0,0,0,0,0,0
83252,0,227,1197,0,0,0
83253,0,44,80,0,0,0
83254,0,297,675,0,0,0
83255,0,0,0,0,0,1
83256,0,325,278,0,0,0
83257,0,299,3228,0,0,0
83258,0,0,0,0,0,1
83259,0,0,0,0,0,1
83260,0,0,0,0,0,1
83261,0,192,395,0,0,0
83262,0,0,0,0,0,1
83263,0,338,283,0,0,0
83264,0,0,0,0,0,1
83265,0,0,0,0,0,1
83266,0,0,0,0,0,1
83267,0,0,0,0,0,1
83268,1072,147,105,0,0,0
83269,0,283,1393,0,0,0
83270,0,1032,0,0,0,1
83271,0,232,9743,0,0,0
83272,0,0,0,0,0,0
83273,0,0,0,0,0,1
83274,0,287,868,0,0,0
83275,0,303,784,0,0,0
83276,0,303,1037,0,0,0
83277,0,239,2020,0,0,0
83278,2365,147,105,0,0,0
83279,3,938,330,0,0,0
83280,0,0,0,0,0,1
83281,0,294,495,0,0,0
83282,0,12165,0,0,0,0
83283,0,147,0,0,0,0
83284,0,0,0,0,0,1
83285,0,0,0,0,0,1
83286,0,105,147,0,0,0
83287,0,0,0,0,0,1
83288,0,0,0,0,0,1
83289,1,1191,2447,0,0,1
83290,0,0,0,0,0,1
83291,440,414,12974,0,0,0
83292,0,0,0,0,0,1
83293,0,228,274,0,0,0
83294,0,0,0,0,0,1
83295,0,0,0,0,0,1
83296,0,239,1349,0,0,0
83297,0,0,0,0,0,1
83298,0,0,0,0,0,0
83299,0,1109,0,0,0,0
83300,0,0,0,0,0,1
83301,0,1032,0,0,0,1
83302,0,0,0,0,0,0
83303,0,46,82,0,0,0
83304,0,229,1266,0,0,0
83305,0,8,0,0,0,1
83306,0,0,0,0,0,1
83307,0,211,336,0,0,0
83308,0,44,70,0,0,0
83309,0,245,0,0,0,0
83310,0,237,607,0,0,0
83311,0,234,894,0,0,0
83312,0,45,134,0,0,0
83313,0,0,0,0,0,1
83314,0,0,0,0,0,1
83315,0,298,316,0,0,0
83316,0,0,0,0,0,1
83317,0,0,0,0,0,0
83318,0,0,0,0,0,1
83319,0,8,0,0,0,1
83320,0,287,12884,0,0,0
83321,0,30,0,0,0,0
83322,0,0,0,0,0,1
83323,0,216,537,0,0,0
83324,0,18,0,0,0,1
83325,0,0,0,0,0,1
83326,0,1032,0,0,0,1
83327,0,0,0,0,0,0
83328,0,198,366,0,0,0
83329,41701,1,0,0,0,1
83330,0,195,2013,0,0,0
83331,0,0,0,0,0,1
83332,0,153,362,0,0,0
83333,0,226,3127,0,0,0
83334,0,0,0,0,0,1
83335,0,297,616,0,0,0
